ticker,sector,sector_etf,signal,close,qv_score,fi_score,theme_score,f_score,fund_composite,rs_rating,trend_template,not_extended,breakout,volume_ok,exit_active,exit_reasons,entry_reasons,entry_blockers,fi_flags,pct_above_sma50,high_52w,low_52w
NEM,Basic Materials,XLB,SALIDA,115.0999984741211,100.0,60.0,33.33333333333333,0,76.33333333333333,90.29126213592234,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']","['No extendida (2% sobre SMA50)', 'Fuerza relativa alta (RS 90/100)']",['Sin breakout reciente sobre resistencia'],"['Revisiones de analistas al alza', 'Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",0.021056668324387146,131.68350219726562,48.035606384277344
GEN,Technology,XLK,SALIDA,19.559999465942383,89.72868217054264,0.0,88.88888888888889,0,75.61369509043928,9.514563106796116,False,True,False,False,True,"['Cierre por debajo de SMA50 (19.56 < 20.15) con volumen 1.4x', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-3% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 10)', 'Sin breakout reciente sobre resistencia']","['Revisiones de analistas al alza', 'Margen bruto en contracción']",-0.02924188321690128,31.71306800842285,17.889999389648438
NOW,Technology,XLK,SALIDA,89.05000305175781,89.34108527131784,0.0,88.88888888888889,0,75.45865633074936,1.3592233009708738,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (-13% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 1)', 'Sin breakout reciente sobre resistencia']","['Revisiones de analistas al alza', 'Margen bruto en contracción']",-0.13161258781826932,208.93800354003906,83.0
EIX,Utilities,XLU,SALIDA,68.80000305175781,96.12403100775194,40.0,50.0,0,75.44961240310079,76.89320388349515,False,True,False,False,True,"['Stop ATR roto: cierre 68.80 < trailing stop 71.05', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-3% sobre SMA50)'],"['Fuerza relativa insuficiente (RS 77)', 'Sin breakout reciente sobre resistencia']","['Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",-0.033086771168012355,75.81999969482422,45.60968017578125
CF,Basic Materials,XLB,SALIDA,119.76000213623047,95.93023255813954,60.0,33.33333333333333,0,74.70542635658914,86.99029126213593,True,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']","['Patrón de tendencia alcista (Stage 2)', 'No extendida (-1% sobre SMA50)', 'Fuerza relativa alta (RS 87/100)']",['Sin breakout reciente sobre resistencia'],"['Revisiones de analistas al alza', 'Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",-0.012518307374425965,137.60000610351562,75.68595123291016
APA,Energy,XLE,SALIDA,38.29999923706055,98.25581395348837,20.0,55.55555555555556,0,74.19121447028424,94.95145631067962,True,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['Patrón de tendencia alcista (Stage 2)', 'No extendida (3% sobre SMA50)', 'Fuerza relativa alta (RS 95/100)']",['Sin breakout reciente sobre resistencia'],"['Revisiones de analistas a la baja', 'Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",0.02836241551440166,44.094852447509766,14.86111068725586
FTV,Technology,XLK,SALIDA,60.400001525878906,68.6046511627907,40.0,88.88888888888889,0,74.16408268733849,65.24271844660194,True,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['Patrón de tendencia alcista (Stage 2)', 'No extendida (4% sobre SMA50)']","['Fuerza relativa insuficiente (RS 65)', 'Sin breakout reciente sobre resistencia']","['Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",0.04306083060517243,62.0099983215332,46.39048385620117
ANET,Technology,XLK,SALIDA,147.05999755859375,68.4108527131783,40.0,88.88888888888889,0,74.08656330749355,75.53398058252428,True,True,False,True,True,['Stop ATR roto: cierre 147.06 < trailing stop 156.58'],"['Patrón de tendencia alcista (Stage 2)', 'No extendida (2% sobre SMA50)']","['Fuerza relativa insuficiente (RS 76)', 'Sin breakout reciente sobre resistencia']","['Revisiones de analistas al alza', 'Beat consistente últimos 2 trimestres']",0.015513740032537533,177.72999572753906,86.25
UDR,Real Estate,XLRE,SALIDA,37.040000915527344,85.27131782945736,40.0,61.111111111111114,0,73.88630490956072,37.4757281553398,False,True,True,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (5% sobre SMA50)'],"['Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 37)', 'Breakout sin confirmación de volumen']","['Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",0.050217602225169765,40.87338638305664,32.75725173950195
GPN,Industrials,XLI,SALIDA,69.62999725341797,99.03100775193798,40.0,38.88888888888889,0,73.83462532299743,25.436893203883493,False,True,False,True,True,"['Cierre por debajo de SMA50 (69.63 < 70.50) con volumen 1.7x', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-1% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 25)', 'Sin breakout reciente sobre resistencia']","['Revisiones de analistas al alza', 'Margen bruto en expansión los últimos 4 trimestres']",-0.012360328277478511,89.1837158203125,62.70000076293945
INTU,Technology,XLK,SALIDA,388.54998779296875,84.30232558139535,0.0,88.88888888888889,0,73.44315245478036,3.6893203883495143,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (-6% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 4)', 'Sin breakout reciente sobre resistencia']","['Beat consistente últimos 2 trimestres', 'Margen bruto en contracción']",-0.0647679284410471,801.9572143554688,350.94000244140625
PLTR,Technology,XLK,SALIDA,133.7899932861328,55.81395348837209,60.0,88.88888888888889,0,72.54780361757105,18.83495145631068,False,True,False,False,True,"['Stop ATR roto: cierre 133.79 < trailing stop 135.30', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-8% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 19)', 'Sin breakout reciente sobre resistencia']","['Revisiones de analistas al alza', 'Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",-0.08114297423163884,207.17999267578125,108.86000061035156
SPG,Real Estate,XLRE,SALIDA,205.50999450683594,98.44961240310077,0.0,61.111111111111114,0,72.15762273901808,72.23300970873787,True,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']","['Patrón de tendencia alcista (Stage 2)', 'No extendida (5% sobre SMA50)']","['Fuerza relativa insuficiente (RS 72)', 'Sin breakout reciente sobre resistencia']",[],0.05281820217494744,207.55999755859375,149.3350372314453
VICI,Real Estate,XLRE,SALIDA,28.649999618530273,97.28682170542635,0.0,61.111111111111114,0,71.69250645994832,31.650485436893206,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (1% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 32)', 'Sin breakout reciente sobre resistencia']",[],0.012963109413934276,32.40241241455078,26.610000610351562
AMT,Real Estate,XLRE,SALIDA,180.16000366210938,87.98449612403101,20.0,61.111111111111114,0,71.47157622739019,30.485436893203882,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (1% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 30)', 'Sin breakout reciente sobre resistencia']",['Beat consistente últimos 2 trimestres'],0.009363994282464374,225.84365844726562,165.615234375
EXE,Energy,XLE,SALIDA,96.93000030517578,73.44961240310077,60.0,55.55555555555556,0,71.2687338501292,23.883495145631066,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-6% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 24)', 'Sin breakout reciente sobre resistencia']","['Revisiones de analistas al alza', 'Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",-0.06259612223366044,122.22261810302734,92.07942962646484
AMD,Technology,XLK,SALIDA,421.3900146484375,51.74418604651163,60.0,88.88888888888889,0,70.91989664082686,97.86407766990291,True,False,True,True,True,"['Posible blow-off: extensión 72% sobre SMA50, RSI 81 + divergencia bajista']","['Patrón de tendencia alcista (Stage 2)', 'Fuerza relativa alta (RS 98/100)', 'Línea de fuerza relativa en máximos', 'Breakout sobre pivot con volumen 2.3× lo normal']",['Demasiado extendida (72% sobre SMA50)'],"['Revisiones de analistas al alza', 'Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",0.7162549345112915,421.3900146484375,98.62000274658203
APP,Communication Services,XLC,SALIDA,468.8299865722656,96.51162790697676,40.0,27.77777777777778,0,70.04909560723515,72.62135922330097,False,True,False,True,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (6% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 73)', 'Sin breakout reciente sobre resistencia']","['Revisiones de analistas al alza', 'Margen bruto en expansión los últimos 4 trimestres']",0.05633402701414525,733.5999755859375,303.4599914550781
SNDK,Technology,XLK,SALIDA,1409.97998046875,48.06201550387597,60.0,88.88888888888889,0,69.44702842377262,100.0,True,False,True,False,True,"['Posible blow-off: extensión 75% sobre SMA50, RSI 81']","['Patrón de tendencia alcista (Stage 2)', 'Fuerza relativa alta (RS 100/100)']","['Demasiado extendida (75% sobre SMA50)', 'Breakout sin confirmación de volumen']","['Revisiones de analistas al alza', 'Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",0.751004586353053,1409.97998046875,33.83000183105469
EXPE,Consumer Cyclical,XLY,SALIDA,246.66000366210938,97.48062015503875,40.0,22.22222222222222,0,69.04780361757106,76.50485436893204,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (3% sobre SMA50)'],"['Medias móviles no alineadas alcistas', 'Fuerza relativa insuficiente (RS 77)', 'Sin breakout reciente sobre resistencia']","['Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",0.034631797024782036,300.65771484375,155.3946075439453
PAYX,Technology,XLK,SALIDA,91.37999725341797,62.01550387596899,20.0,88.88888888888889,0,68.02842377260981,10.097087378640776,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (-1% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 10)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],-0.01200346239966497,155.44273376464844,85.56999969482422
OXY,Energy,XLE,SALIDA,55.119998931884766,82.75193798449612,20.0,55.55555555555556,0,67.98966408268734,83.10679611650485,True,True,False,False,True,"['Stop ATR roto: cierre 55.12 < trailing stop 57.70', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']","['Patrón de tendencia alcista (Stage 2)', 'No extendida (-5% sobre SMA50)', 'Fuerza relativa alta (RS 83/100)']",['Sin breakout reciente sobre resistencia'],"['Revisiones de analistas a la baja', 'Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",-0.04994170138331555,66.23999786376953,38.183040618896484
EOG,Energy,XLE,SALIDA,134.69000244140625,91.47286821705426,0.0,55.55555555555556,0,67.9780361757106,77.28155339805825,True,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']","['Patrón de tendencia alcista (Stage 2)', 'No extendida (-0% sobre SMA50)']","['Fuerza relativa insuficiente (RS 77)', 'Sin breakout reciente sobre resistencia']",[],-0.002717563580946319,148.73516845703125,100.04216766357422
PCG,Utilities,XLU,SALIDA,16.200000762939453,94.57364341085271,0.0,50.0,0,67.8294573643411,39.41747572815534,False,True,False,False,True,"['Stop ATR roto: cierre 16.20 < trailing stop 17.55', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-8% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Fuerza relativa insuficiente (RS 39)', 'Sin breakout reciente sobre resistencia']",[],-0.0802406967590288,19.05533790588379,12.901055335998535
ROP,Technology,XLK,SALIDA,350.260009765625,69.37984496124031,0.0,88.88888888888889,0,67.47416020671835,11.45631067961165,False,True,False,False,True,"['Cierre por debajo de SMA50 (350.26 < 354.41) con volumen 1.2x', 'Stop ATR roto: cierre 350.26 < trailing stop 357.59', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-1% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 11)', 'Sin breakout reciente sobre resistencia']",[],-0.011710563177958135,578.403076171875,314.7276916503906
DECK,Consumer Cyclical,XLY,SALIDA,103.91999816894531,92.24806201550388,40.0,22.22222222222222,0,66.9547803617571,35.728155339805824,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-1% sobre SMA50)'],"['Medias móviles no alineadas alcistas', 'Fuerza relativa insuficiente (RS 36)', 'Sin breakout reciente sobre resistencia']","['Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",-0.010510015143095552,129.3699951171875,79.54000091552734
META,Communication Services,XLC,SALIDA,612.8800048828125,87.40310077519379,40.0,27.77777777777778,0,66.40568475452197,24.660194174757283,False,True,False,False,True,"['Cierre por debajo de SMA50 (612.88 < 628.09) con volumen 1.2x', 'Stop ATR roto: cierre 612.88 < trailing stop 631.41', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-2% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 25)', 'Sin breakout reciente sobre resistencia']","['Revisiones de analistas al alza', 'Beat consistente últimos 2 trimestres']",-0.024217584995676826,788.1489868164062,525.719970703125
